-0.04462356953119889	-0.0036420407730399446	0.8005139827728271	1718799360.1300323
-0.05277255579079109	0.017106357267633952	0.5639919638633728	1718799360.1465473
-0.031648504138356966	0.0037669554724662833	0.49678200483322144	1718799360.1630483
-0.03459903971973016	-0.02864794608098835	0.7556120157241821	1718799360.180177
-0.03998140174553657	-0.014565994383651507	0.8731579780578613	1718799360.1966507
-0.07603521024063611	0.039491224675176614	0.8680099844932556	1718799360.2132382
-0.02984470375817836	-0.01231449638617002	0.6246240139007568	1718799360.23025
-0.05817257436444504	-0.008206194311780947	0.5411120057106018	1718799360.246555
-0.025314703317760416	0.007713475525931129	0.42385199666023254	1718799360.2635636
-0.061710138454092865	0.007232033626595558	0.794793963432312	1718799360.2799482
-0.057174447264220135	-0.02986499488766911	0.8205339908599854	1718799360.296312
-0.027298427949134188	0.016795806290372393	0.5273839831352234	1718799360.313317
0.0008819720059386611	0.005374796928859294	0.443013995885849	1718799360.3302712
-0.04196911199000773	0.00568361335512191	0.46846798062324524	1718799360.3467097
-0.023785913504551844	-0.014495296221824874	0.4779059886932373	1718799360.3627794
