-0.0818019077111873	-0.2467097734921921	0.8385519981384277	1718799360.1300323
-0.05028379123660556	-0.09290782231819072	0.5373939871788025	1718799360.1465473
-0.03333956675744725	-0.29911664460672827	0.9303579926490784	1718799360.1630483
-0.032096036959535466	-0.09046287962560672	0.5373939871788025	1718799360.180177
-0.06534620981195281	-0.21531890577856885	0.7633339762687683	1718799360.1966507
-0.061871276480129356	-0.2509030880904141	0.9140560030937195	1718799360.2132382
-0.03511945334037777	-0.10901659993115	0.4410119950771332	1718799360.23025
-0.02385936436387416	-0.14767246072331716	0.4993560016155243	1718799360.246555
-0.05149031259221049	-0.20919029336014938	0.7184320092201233	1718799360.2635636
-0.053089135397557316	-0.18333297200203882	0.8888880014419556	1718799360.2799482
-0.020689047451023027	-0.10309703584499158	0.4330039918422699	1718799360.296312
-0.0018305616287667748	-0.31096140534675815	0.9194899797439575	1718799360.313317
-0.02871391124670061	-0.12103095486068023	0.4807659983634949	1718799360.3302712
-0.02503228956716786	-0.08942496051927128	0.43357598781585693	1718799360.3467097
-0.030316150139277787	-0.09943070512085046	0.4229939877986908	1718799360.3627794
