-0.2794614889306872	1.020065914975321	2.240000009536743	1718632852.2939646
-0.27483478506673836	1.009560841917202	2.1130001544952393	1718632852.327474
-0.27592575779785283	1.0023781069978295	1.999000072479248	1718632852.3612504
-0.26604055034554014	0.9779909628276514	1.8560000658035278	1718632852.3948412
-0.2515153436449915	0.9443737575972949	1.6920000314712524	1718632852.4283926
-0.2446403053666486	0.9054312240841149	1.5890001058578491	1718632852.4620082
-0.23241386257182223	0.8715296683285431	1.4840000867843628	1718632852.529611
-0.22168454409439026	0.8051551443734852	1.3470001220703125	1718632852.5629337
-0.21136133543365684	0.7555732943206728	1.225000023841858	1718632852.5966632
-0.20422083722683007	0.6916623953900509	1.1150000095367432	1718632852.6301358
