-0.0471644391065062	1.1491366183007705	2.2210001945495605	1718632852.2939646
-0.05927408497550251	1.1448281264970932	2.0300002098083496	1718632852.327474
-0.07577154877741751	1.1461008683203988	1.9030001163482666	1718632852.3612504
-0.08471442371786198	1.137191561662097	1.7730001211166382	1718632852.3948412
-0.09476420395317876	1.1328512009074483	1.7000000476837158	1718632852.4283926
-0.11510267408755932	1.115335137613779	1.6060000658035278	1718632852.4620082
-0.12195118393526397	1.0854418178129217	1.4820001125335693	1718632852.529611
-0.13024901819403628	1.0507554368021457	1.3630000352859497	1718632852.5629337
-0.14176407154242596	1.0071040451788913	1.2420001029968262	1718632852.5966632
-0.16497465225878077	0.9607842610299475	1.1299999952316284	1718632852.6301358
